fundISINCode,parentCode,fundNameEN,fundNameSC,baseCurrency,shareClassCurrency,fundIndustry,fundStatus,fundRegion,fundInvestType,sharpeRatioM12,sharpeRatioM36,maxDrawdownM12,maxDrawdownM36,standardDeviationM12,standardDeviationM36,dividendFrequencyType,dividendYield,latestDividendYield,msRating,fundAssetsSize,fundSetupDate,minInitialInvestment,minSubsequentInvestment,fundManagementCompanyEN,fundManagementCompanySC,fundInvestObject,fundInvestStrategyEN,fundInvestStrategySC,fundFactSheet,fundStatement,fundAnnualReport,fundInterimReport,fundProspectus,peerGroupRankM1,peerGroupRankM3,peerGroupRankM6,peerGroupRankM12,peerGroupRankM36,netExpenseRatio,annualReportDate,managementFee,categoryId,reportDate
"IE00BZ199S13","FS0000DXLZ","BNY Mellon Global Funds PLC - BNY Mellon Mobility Innovation Fund USD B Acc","纽约梅隆创新出行科技基金 美元B股（累积）","USD","USD","1","1","21","1","1.430000","1.260000","-0.047800","-0.211500","0.125100","0.234200","","0.883910","0.006840","3","993610089.1300","2018-08-01","10000.000000","","BNY Mellon Fund Management (Lux) S.A.","纽约梅隆环球管理有限公司","OBJECTIVE To achieve long-term capital growth by primarily gaining exposure to companies located worldwide that are focused on innovation in transportation and related technologies. POLICY TheFundwill: invest anywhere in the world; investprimarily(meaningatleast80%oftheFund'stotalassets) in sharesand similarinvestmentsofcompanies thatare focused on innovation in transportation and related technologies (such as automobile manufacturers, component suppliers and automobile technology providers) and companies which make use of or enable mobility innovations (""Mobility Innovation Companies""); measure its performance against the MSCI ACWI Mid Cap Index (the ""Index""); and limit investment in other collective investment schemes to 10%. TheFundmay: invest significantly in small and mid-sized capitalisation companies; invest more than 40% in emerging market countries including Russia, however securities listed or traded in Russia is limited to no more than 20%; and use derivatives (financial instruments whose value is derived from other assets) with the aim of risk or cost reduction or to generate additional capital or income. Treatmentofincome: income from investments will be retained within the Fund. This will increase the value of your shares. Dealing:youcanbuyandsellyoursharesintheFundbetween9:00 and 17:00 (Irish time) on each working day in Ireland. Instructions received before12:00 will receive the price quoted on that day. The minimum initial investment for this share class is USD 10,000.","The Sub-Fund aims to achieve long-term capital growth by primarily gaining exposure to companies located worldwide that are focused on innovation in transportation and related technologies. The Sub-Fund invests primarily (meaning at least 80% of the Sub-Fund's Net Asset Value in equity and equityrelated securities (including but not limited to common and preferred stock, American depositary receipts and global depository receipts (collectively “Depositary Receipts”)), of companies located worldwide that are focused on innovation in transportation and related technologies.","旨在透过主要投资于全球各地专注于运输及相关技术的创新科技的公司，达致长期资本增长。本基金将主要（即以其资产净值最少80%）投资于全球各地专注于运输及相关技术的创新科技的公司的股票和股票相关证券（包括但不限于普通股及优先股、美国预托证券及环球预托证券（统称为「预托证券」））。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F000010VEK&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F000010VEK&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010VEK&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F000010VEK&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F000010VEK&documenttype=1&market=1447&investmenttype=1","53","29","44","40","54","0.015300","2021-06-30","0.014000","EUCA000542","2022-01-07"
"KYG9319N1097","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Acc USD","惠理大中华高收益债券基金 P Acc USD","USD","USD","0","1","11","2","-2.580000","-0.470000","-0.224900","-0.234800","0.096100","0.120700","","","0.013770","1","1467601959.2200","2012-03-27","10000.000000","5000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000O0B4&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B4&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B4&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B4&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B4&documenttype=1&market=1447&investmenttype=1","92","58","73","79","91","","2021-06-30","0.030000","EUCA001002","2022-01-06"
"KYG9319N1170","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Mdis USD","惠理大中华高收益债券基金 P Mdis USD","USD","USD","0","1","11","2","-2.540000","-0.470000","-0.224500","-0.234800","0.097600","0.121300","M$","","0.013770","1","1467601959.2200","2012-03-27","10000.000000","5000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000O0B5&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B5&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B5&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B5&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B5&documenttype=1&market=1447&investmenttype=1","81","59","73","78","93","","2021-06-30","0.030000","EUCA001002","2022-01-06"
"KYG9319N1253","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Acc HKD","惠理大中华高收益债券基金 P Acc HKD","HKD","HKD","0","1","11","2","-2.540000","-0.470000","-0.224400","-0.235200","0.097200","0.120800","","","0.013770","1","11441865154.6700","2012-03-27","80000.000000","40000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000O0B6&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B6&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B6&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B6&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B6&documenttype=1&market=1447&investmenttype=1","94","60","74","76","92","","2021-06-30","0.030000","EUCA001002","2022-01-06"
"KYG9319N1337","FS00009EV8","Value Partners Greater China High Yield Income Fund Class P Mdis HKD","惠理大中华高收益债券基金 P Mdis HKD","HKD","HKD","0","1","11","2","-2.540000","-0.470000","-0.225100","-0.235700","0.097600","0.120900","M$","","0.013770","1","11441865154.6700","2012-03-27","80000.000000","40000.000000","Value Partners Hong Kong Limited","惠理基金管理香港有限公司","","The Fund aims to provide capital appreciation by primarily investing in Greater China debt securities, including but not limited to high yield, convertible and mainland Chinese offshore bonds.","本基金主要透过投资大中华区债务证券为投资者提供资本增值，其中包括但不限于高收益债券、可转换债券及中国离岸债券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F00000O0B7&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B7&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B7&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B7&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F00000O0B7&documenttype=1&market=1447&investmenttype=1","95","61","75","80","95","","2021-06-30","0.030000","EUCA001002","2022-01-06"
"LU0011847091","FSGBR050OX","BlackRock Global Funds - United Kingdom Fund A2","贝莱德全球基金 - 英国基金 - A2-GBP","GBP","GBP","0","1","30","1","1.310000","0.900000","-0.053800","-0.205800","0.105600","0.152500","","1.777760","0.016770","5","433968773.1000","1985-12-31","","","BlackRock (Luxembourg) SA","贝莱德（卢森堡）公司","The Fund aims to maximise the return on your investment through a combination of capital growth and income on the Fund’s assets. The Fund invests at least 70% of its total assets in the equity securities (e.g. shares) of companies incorporated or listed in the United Kingdom. The investment adviser (IA) may use financial derivative instruments (FDIs) (i.e. investments the prices of which are based on one or more underlying assets) for investment purposes in order to achieve the investment objective of the Fund, and/or to reduce risk within the Fund’s portfolio, reduce investment costs and generate additional income. The Fund may, via FDIs, generate varying amounts of market leverage (i.e. where the Fund gains market exposure in excess of the value of its assets). The Fund is actively managed, and the IA has discretion to select the Fund's investments. In doing so, the IA will refer to the FTSE All-Share Index (the “Index”) when constructing the Fund’s portfolio, and also for risk management purposes to ensure that the active risk (i.e. degree of deviation from the Index) taken by the Fund remains appropriate given the Fund’s investment objective and policy. The IA is not bound by the components or weighting of the Index when selecting investments. The IA may also use its discretion to invest in securities not included in the Index in order to take advantage of specific investment opportunities. However, the geographical scope of the investment objective and policy may have the effect of limiting the extent to which the portfolio holdings will deviate from the Index. The Index should be used by investors to compare the performance of the Fund. Recommendation: This Fund may not be appropriate for short-term investment. Your shares will be non-distributing (i.e. dividend income will be included in their value). Your shares will be denominated in Sterling, the Fund's base currency. You can buy and sell your shares daily. The minimum initial investment for this share class is US$5,000 or other currency equivalent. For more information on the Fund, share/unit classes, risks and charges, please see the Fund's prospectus, available on the product pages at www.blackrock.com","The Fund seeks to maximise total return. The Fund invests at least 70% of its total assets in the equity securities of companies incorporated or listed in the UK.","以尽量提高总回报为目标。本基金将不少于70%的总资产投资于在英国注册成立或上市的公司之股票。在遵守适用的监管限制及内部指引下，余下的30%资产可投资于全球经济体系任何行业任何规模的公司或发行人所发行的金融工具，例如符合本基金目标的股本证券及现金。预期本基金在具吸收亏损特点的债务工具（包括但不限于或然可换股债券）的最大总投资为少于其资产净值的30%。此等工具可能须在发生触发事件时应急冲销或应急转换为普通股。本基金在或然可换股债券的投资以其总资产的5%为限。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04APW&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04APW&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04APW&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04APW&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F0GBR04APW&documenttype=1&market=1447&investmenttype=1","99","44","77","81","4","0.018120","2021-08-31","0.015000","EUCA000550","2022-01-06"
"LU0011850046","FSGBR050P1","BlackRock Global Funds - Global Long-Horizon Equity Fund A2","贝莱德全球基金 - 环球特别时机基金 A2 (美元)","USD","USD","0","1","90","1","2.050000","1.340000","-0.024600","-0.195300","0.089600","0.169200","","0.736460","0.007170","3","1394045970.4700","1996-02-29","0.000000","0.000000","BlackRock (Luxembourg) SA","贝莱德（卢森堡）公司","The Fund aims to maximise the return on your investment through a combination of capital growth and income on the Fund’s assets. The Fund invests at least 70% of its total assets in the equity securities (e.g. shares) of companies domiciled in, or the main business of which is in, emerging European countries or the Mediterranean region (countries bordering the Mediterranean Sea). The Fund may indirectly invest in emerging markets by investing in American Depository Receipts (ADRs) and Global Depositary Receipts (GDRs), which are listed or traded on stock exchanges and regulated markets outside emerging markets. ADRs and GDRs are investments issued by financial institutions which give exposure to underlying equity securities. The investment adviser (IA) may use financial derivative instruments (FDIs) (i.e. investments the prices of which are based on one or more underlying assets) for investment purposes in order to achieve the investment objective of the Fund, and/or to reduce risk within the Fund’s portfolio, reduce investment costs and generate additional income. The Fund may, via FDIs, generate varying amounts of market leverage (i.e. where the Fund gains market exposure in excess of the value of its assets). The Fund is actively managed, and the IA has discretion to select the Fund's investments. In doing so the IA will refer to the MSCI Emerging Markets Europe 10/40 Index when constructing the Fund’s portfolio, and also for risk management purposes to ensure that the active risk (i.e. degree of deviation from the index) taken by the Fund remains appropriate given the Fund’s investment objective and policy. The IA is not bound by the components or weighting of the Index when selecting investments. The IA may also use its discretion to invest in securities not included in the Index in order to take advantage of specific investment opportunities. However, the geographical scope of the investment objective and policy may have the effect of limiting the extent to which the portfolio holdings will deviate from the Index. The Index should be used by investors to compare the performance of the Fund. Recommendation: This Fund may not be appropriate for short-term investment. Your shares will be non-distributing (i.e. dividend income will be included in their value). Your shares will be denominated in Euro, the Fund's base currency. You can buy and sell your shares daily. The minimum initial investment for this share class is US$5,000 or other currency equivalent. For more information on the Fund, share/unit classes, risks and charges, please see the Fund's prospectus, available on the product pages at www.blackrock.com","The Fund seeks to maximise total return. The Fund invests globally, with no prescribed country, regional or capitalisation limits, at least 70% of its total assets in equity securities. The Fund may invest in equity securities that, in the opinion of the Investment Adviser, have a sustained competitive advantage and will typically be held over a long-term horizon. Currency exposure is flexibly managed.","环球特别时机基金以尽量提高总回报为目标。基金将不少于70%的总资产投资于全球各地的股本证券，不受既定的国家、 地区或资本限制。货币风险将灵活管理。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AQI&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AQI&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AQI&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AQI&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F0GBR04AQI&documenttype=1&market=1447&investmenttype=1","48","67","46","24","40","0.018160","2021-08-31","0.015000","EUCA000556","2022-01-06"
"LU0040709171","FSGBR0540O","AB - Emerging Markets Growth Portfolio A Acc","联博－新兴市场增长基金A","USD","USD","0","1","70","1","-0.680000","0.670000","-0.140000","-0.238500","0.125000","0.201400","","1.538420","0.015690","4","648049772.8300","1992-10-30","2000.000000","750.000000","AllianceBernstein (Luxembourg) S.à r.l.","联博香港有限公司","Investment objective The Fund seeks to increase the value of your investment over the long term. Investment policy Under normal circumstances, the Fund invests mainly in equity of issuers situated in emerging market countries. The Fund aims to invest in securities that have the potential to achieve superior earnings growth. The Fund may use derivatives (i) for efficient portfolio management and (ii) in seeking to reduce potential risks. Fund currency The reference currency of the Fund is USD. Distribution policy This share class is a non-distributing share class. Income and capital gains derived from the Fund are reinvested. Redemption Shares may be redeemed on any day when both the New York Stock Exchange and Luxembourg banks are open for business. Terms to understand Derivatives: Financial instruments whose value is linked to one or more rates, indices, share prices or other values. Emerging market countries: Nations whose economies and securities markets are less established. Equities: Securities that represent an ownership stake in a company.","The investment objective of the Portfolio is long-term growth of capital. The Portfolio seeks to achieve its investment objective by investing in a portfolio of equity securities of companies in emerging markets. Emerging markets include but are not limited to those countries listed in the MSCI Emerging Markets Index. The Portfolio may also invest in frontier markets from time to time. Frontier markets include but are not limited to those countries listed in the S&P Frontier Broad Market Index. In selecting securities for investment, the Investment Manager seeks to invest in high-quality issuers that it believes are wellpositioned to grow over the long term.","本基金拟透过投资于新兴市场公司的股本证券组合，寻求长期资本增值。在拣选投资证券时，投资管理人寻求投资于其认为可录得长期增长的优质发行人。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04TKN&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04TKN&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04TKN&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04TKN&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04TKN&documenttype=1&market=1447&investmenttype=1","71","84","88","87","19","0.019900","2021-08-31","0.017000","EUCA000507","2022-01-06"
"LU0047713382","FSGBR050OT","BlackRock Global Funds - Emerging Markets Fund A2","贝莱德全球基金 - 新兴市场基金 - A2 - USD","USD","USD","0","1","70","1","-0.200000","0.730000","-0.122400","-0.228600","0.120800","0.197900","","2.121010","0.017340","4","3338646391.9800","1993-11-30","0.000000","0.000000","BlackRock (Luxembourg) SA","贝莱德（卢森堡）公司","The Fund aims to maximise the return on your investment through a combination of capital growth and income on the Fund’s assets. The Fund invests globally at least 70% of its total assets in the equity securities (e.g. shares) of companies domiciled in, or the main business of which is in, emerging markets. Investment may also be made in equity securities of companies domiciled in, or the main business of which is in, developed markets that have significant business operations in emerging markets. The Fund may indirectly invest in emerging markets by investing in American Depository Receipts (ADRs) and Global Depositary Receipts (GDRs), which are listed or traded on stock exchanges and regulated markets outside emerging markets. ADRs and GDRs are investments issued by financial institutions which give exposure to underlying equity securities. The investment adviser (IA) may use financial derivative instruments (FDIs) (i.e. investments the prices of which are based on one or more underlying assets) for investment purposes in order to achieve the investment objective of the Fund, and/or to reduce risk within the Fund’s portfolio, reduce investment costs and generate additional income. The Fund may, via FDIs, generate varying amounts of market leverage (i.e. where the Fund gains market exposure in excess of the value of its assets). The Fund is actively managed, and the IA has discretion to select the Fund's investments. In doing so, the IA will refer to the MSCI Emerging Markets Index (the “Index”) when constructing the Fund’s portfolio, and also for risk management purposes to ensure that the active risk (i.e. degree of deviation from the index) taken by the Fund remains appropriate given the Fund’s investment objective and policy. The IA is not bound by the components or weighting of the Index when selecting investments. The IA may also use its discretion to invest in securities not included in the Index in order to take advantage of specific investment opportunities. However, the geographical scope of the investment objective and policy may have the effect of limiting the extent to which the portfolio holdings will deviate from the Index. The Index should be used by investors to compare the performance of the Fund. Recommendation: This Fund may not be appropriate for short-term investment. Your shares will be non-distributing (i.e. dividend income will be included in their value). Your shares will be denominated in US Dollar, the Fund's base currency. You can buy and sell your shares daily. The minimum initial investment for this share class is US$5,000 or other currency equivalent. For more information on the Fund, share/unit classes, risks and charges, please see the Fund's prospectus, available on the product pages at www.blackrock.com","The Fund seeks to maximise total return. The Fund invests globally at least 70% of its total assets in the equity securities of companies domiciled in, or exercising the predominant part of their economic activity in, emerging markets. Investment may also be made in the equity securities of companies domiciled in, or exercising the predominant part of their economic activity in, developed markets that have significant business operations in emerging markets.","新兴市场基金以尽量提高总回报为目标。基金将不少于70% 的总资产投资于在全球新兴市场注册或从事大部份经济活动的公司的股本证券。基金亦可投资于在已发展​​的市场注册或从事大部份经济活动而在新兴市场经营庞大业务的公司的股本证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F0GBR04AR4&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AR4&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AR4&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04AR4&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F0GBR04AR4&documenttype=1&market=1447&investmenttype=1","80","53","82","51","15","0.018520","2021-08-31","0.015000","EUCA000507","2022-01-06"
"LU0051755006","FSGBR05DQ9","JPMorgan Funds - China Fund A (dist) - USD","JPM中国（美元）－ A股（分派）","USD","USD","0","1","11","1","-0.960000","1.040000","-0.264000","-0.264000","0.211800","0.223800","A$","1.085990","0.010090","4","6881545162.1500","1994-07-04","500.000000","5000.000000","JPMorgan Asset Management (Europe) S.à r.l.","摩根资产管理（欧洲）有限公司","INVESTMENT OBJECTIVE To provide long-term capital growth by investing primarily in companies of the People's Republic of China (PRC). Investment approach B Uses a fundamental, bottom-up stock selection process. B Uses a high conviction approach to finding the best investment ideas. B Seeks to identify high quality companies with superior and sustainable growth potential. Share Class Benchmark MSCI China 10/40 Index (Total Return Net) Benchmark uses and resemblance B Performance comparison. The Sub-Fund is actively managed. Though the majority of its holdings (excluding derivatives) are likely to be components of the benchmark, the Investment Manager has broad discretion to deviate from its securities, weightings and risk characteristics. The degree to which the Sub-Fund may resemble the composition and risk characteristics of the benchmark will vary over time and its performance may be meaningfully different. POLICIES Main investment exposure At least 67% of assets invested in equities of companies that are domiciled, or carrying out the main part of their economic activity, in the PRC. The Sub-Fund may invest up to 40% of its assets in China AShares: up to 20% directly through the China-Hong Kong Stock Connect Programmes, the RQFII and QFII quotas, and up to 20% indirectly by means of participation notes. The Sub-Fund may invest in small capitalisation companies and may be concentrated in a limited number of securities or sectors from time to time. Derivatives Used for: hedging; efficient portfolio management. Types: see Sub- Fund Derivatives Usage table under How the Sub-Funds Use Derivatives, Instruments and Techniques in the Prospectus. TRS including CFD: none. Global exposure calculation method: commitment. Currencies Sub-Fund Base Currency: USD. Currencies of asset denomination: any. Hedging approach: typically unhedged. Redemption and Dealing Shares of the Sub-Fund may be redeemed on demand, with dealing normally on a daily basis. Distribution Policy This Share Class normally pays an annual dividend in September based on reportable income. This Share Class intends to qualify as a reporting fund under UK tax law for offshore funds. For an explanation of some of the terms used in this document, please visit the glossary on our website at www.jpmorganassetmanagement.lu","To provide long-term capital growth by investing primarily in companies of the People's Republic of China (PRC).","透过主要投资于中华人民共和国之企业，以期提供长期资本增值。子基金之总资产（不包括现金及现金等价物）至少67%将投资于中国法律注册成立及于中国拥有办事处、或即使于其他地区上市，惟于中国从事其大部分经济活动之公司之股票及股票相关证券。","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F0GBR04SN7&documenttype=52&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04SN7&documenttype=76&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04SN7&documenttype=4&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=451&investmentid=F0GBR04SN7&documenttype=5&market=1447&investmenttype=1","https://doc.morningstar.com/LatestDoc.aspx?clientid=magnumhk&key=4e7d32ed0acb6ed9&language=446&investmentid=F0GBR04SN7&documenttype=1&market=1447&investmenttype=1","40","60","85","64","12","0.017500","2021-06-30","0.015000","EUCA000504","2022-01-06"
