fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
"IE00B1D7YK27","","","EUROPEAN MONETARY UNION EURO Purchased","24.401800","2021-09-30"
"IE00B1D7YK27","","USD","10 Year Treasury Note Future Dec 21","11.947480","2021-09-30"
"IE00B1D7YK27","","USD","2 Year Treasury Note Future Dec 21","10.137960","2021-09-30"
"IE00B1D7YK27","","","BRITISH POUND STERLING Purchased","6.268570","2021-09-30"
"IE00B1D7YK27","","USD","Ultra US Treasury Bond Future Dec 21","5.212210","2021-09-30"
"IE00B1D7YK27","IE00B67B7N93","USD","PIMCO USD Short Mat ETF","5.087350","2021-09-30"
"IE00B1D7YK27","","","CDX ITRAXX MAIN35 5Y ICE","4.140960","2021-09-30"
"IE00B1D7YK27","","USD","Ultra 10 Year US Treasury Note Future Dec 21","3.871530","2021-09-30"
"IE00B1D7YK27","","","CDX ITRAXX XOV36 5Y ICE","3.108550","2021-09-30"
"IE00B1D7YK27","","","CDX EM36 ICE","3.035700","2021-09-30"
"IE00B1D7YM41","","","EUROPEAN MONETARY UNION EURO Purchased","21.614010","2021-09-30"
"IE00B1D7YM41","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","7.519320","2021-09-30"
"IE00B1D7YM41","","","CDX HY36 5Y ICE","2.968320","2021-09-30"
"IE00B1D7YM41","","","CDX HY35 5Y ICE","2.174970","2021-09-30"
"IE00B1D7YM41","","","BRITISH POUND STERLING Purchased","1.545930","2021-09-30"
"IE00B1D7YM41","","","CDX HY37 5Y ICE","1.544600","2021-09-30"
"IE00B1D7YM41","","USD","United States Treasury Bills 0%","1.213230","2021-09-30"
"IE00B1D7YM41","IE00BK9YL102","EUR","PIMCO GIS European HY Bd Z EUR Acc","0.830410","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 BRC","0.810480","2021-09-30"
"IE00B1D7YM41","","","TRS IBOXHY/3ML INDX 12/20/21 MYC","0.781920","2021-09-30"
"IE00B3BC9V92","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","8.946400","2021-08-31"
"IE00B3BC9V92","","HKD","Tencent Holdings Ltd","5.640540","2021-08-31"
"IE00B3BC9V92","KR7005930003","KRW","Samsung Electronics Co Ltd","5.430370","2021-08-31"
"IE00B3BC9V92","","USD","Sea Ltd ADR","4.652670","2021-08-31"
"IE00B3BC9V92","","HKD","Li Ning Co Ltd","4.013010","2021-08-31"
"IE00B3BC9V92","","","Grab Holdings Inc - Common Stock USD","3.795590","2021-08-31"
"IE00B3BC9V92","HK0000069689","HKD","AIA Group Ltd","2.817640","2021-08-31"
"IE00B3BC9V92","KR7035420009","KRW","NAVER Corp","2.722670","2021-08-31"
"IE00B3BC9V92","INE002A01018","INR","Reliance Industries Ltd","2.455000","2021-08-31"
"IE00B3BC9V92","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","2.451850","2021-08-31"
"IE00B464Q616","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","6.792450","2021-09-30"
"IE00B464Q616","","","CHINESE - YUAN RENMINBI (CNH) Purchased","5.201430","2021-09-30"
"IE00B464Q616","","","CHINESE - YUAN RENMINBI (CNH) Purchased","5.014970","2021-09-30"
"IE00B464Q616","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","4.171290","2021-09-30"
"IE00B464Q616","","","EUROPEAN MONETARY UNION EURO Purchased","2.690430","2021-09-30"
"IE00B464Q616","","","OIS INR MIBOR/4.50000 09/15/21-2Y LCH Receive","2.690310","2021-09-30"
"IE00B464Q616","","USD","US Treasury Bond Future Dec 21","2.613260","2021-09-30"
"IE00B464Q616","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","2.577850","2021-09-30"
"IE00B464Q616","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","2.264630","2021-09-30"
"IE00B464Q616","","","IRS KRW 1.75000 12/15/21-10Y LCH Pay","2.143280","2021-09-30"
"IE00B5TLWC47","","USD","Microsoft Corp","3.125750","2021-10-31"
"IE00B5TLWC47","","USD","Taiwan Semiconductor Manufacturing Co Ltd ADR","3.013070","2021-10-31"
"IE00B5TLWC47","JP3236200006","JPY","Keyence Corp","3.011900","2021-10-31"
"IE00B5TLWC47","DK0060534915","DKK","Novo Nordisk A/S Class B","2.911520","2021-10-31"
"IE00B5TLWC47","","USD","Adobe Inc","2.856930","2021-10-31"
"IE00B5TLWC47","","","British Pounds","2.843320","2021-10-31"
"IE00B5TLWC47","","USD","Alphabet Inc Class C","2.792960","2021-10-31"
"IE00B5TLWC47","","USD","Nike Inc Class B","2.664040","2021-10-31"
"IE00B5TLWC47","","USD","Oracle Corp","2.606470","2021-10-31"
"IE00B5TLWC47","CH0012032048","CHF","Roche Holding AG","2.490150","2021-10-31"
"IE00B7JY6H00","","HKD","Tencent Holdings Ltd","9.332760","2021-10-31"
"IE00B7JY6H00","","HKD","Meituan","7.146690","2021-10-31"
"IE00B7JY6H00","","USD","Alibaba Group Holding Ltd ADR","4.167030","2021-10-31"
"IE00B7JY6H00","CNE1000002M1","HKD","China Merchants Bank Co Ltd Class H","3.552280","2021-10-31"
"IE00B7JY6H00","","HKD","Li Ning Co Ltd","2.710820","2021-10-31"
"IE00B7JY6H00","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","2.685810","2021-10-31"
"IE00B7JY6H00","","HKD","Shenzhou International Group Holdings Ltd","2.627490","2021-10-31"
"IE00B7JY6H00","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","2.408210","2021-10-31"
"IE00B7JY6H00","","HKD","Sunny Optical Technology (Group) Co Ltd","2.289830","2021-10-31"
"IE00B7JY6H00","HK0000069689","HKD","AIA Group Ltd","2.280360","2021-10-31"
"IE00BDCJY700","","","SAN FRANCISCO CALIF CITY & CNTY PUB UTILS COMMN WTR REV","2.462440","2021-08-31"
"IE00BDCJY700","","","PHILADELPHIA PA","1.531310","2021-08-31"
"IE00BDCJY700","","","NEW YORK N Y","1.314200","2021-08-31"
"IE00BDCJY700","","","SAN FRANCISCO CALIF CITY & CNTY ARPTS COMMN INTL ARPT REV","1.296080","2021-08-31"
"IE00BDCJY700","","","MASSACHUSETTS ST SCH BLDG AUTH DEDICATED SALES TAX REV","1.288640","2021-08-31"
"IE00BDCJY700","","","VIRGINIA COLLEGE BLDG AUTH VA EDL FACS REV 21ST CENTY COLLEGE & EQUIP PROG","1.258100","2021-08-31"
"IE00BDCJY700","","","NEW YORK ST DORM AUTH ST PERS INCOME TAX REV","1.239050","2021-08-31"
"IE00BDCJY700","","","NEW YORK ST URBAN DEV CORP REV","1.163240","2021-08-31"
"IE00BDCJY700","","","SAN JOSE CALIF REDEV AGY SUCCESSOR AGY TAX ALLOCATION","1.127450","2021-08-31"
"IE00BDCJY700","","","NEW YORK ST","1.117820","2021-08-31"
"IE00BFM0L103","","","Eur/Usd-2021-November-15 Purchased","13.886600","2021-10-31"
"IE00BFM0L103","","","Eur/Usd-2021-November-15 Purchased","11.272690","2021-10-31"
"IE00BFM0L103","","","Gbp/Usd-2021-November-15 Purchased","8.539920","2021-10-31"
"IE00BFM0L103","","","Gbp/Usd-2021-November-15 Purchased","5.086800","2021-10-31"
"IE00BFM0L103","","","Aud/Usd-2021-November-15 Purchased","3.147460","2021-10-31"
"IE00BFM0L103","","","Eur/Usd-2021-November-15 Purchased","2.020650","2021-10-31"
"IE00BFM0L103","","USD","Veritas US Inc / Veritas Bermuda Ltd 7.5%","1.999130","2021-10-31"
"IE00BFM0L103","XS2393064899","GBP","Maison Finco PLC 6%","1.380000","2021-10-31"
"IE00BFM0L103","","","Gbp/Usd-2021-November-15 Purchased","1.359090","2021-10-31"
"IE00BFM0L103","XS2248458049","","Travelex 12.500% Gbp Senior Secured Note Due Aug 2025 Regs","1.343800","2021-10-31"
"IE00BFM0L210","","","Eur/Usd-2021-November-15 Purchased","13.886600","2021-10-31"
"IE00BFM0L210","","","Eur/Usd-2021-November-15 Purchased","11.272690","2021-10-31"
"IE00BFM0L210","","","Gbp/Usd-2021-November-15 Purchased","8.539920","2021-10-31"
"IE00BFM0L210","","","Gbp/Usd-2021-November-15 Purchased","5.086800","2021-10-31"
"IE00BFM0L210","","","Aud/Usd-2021-November-15 Purchased","3.147460","2021-10-31"
"IE00BFM0L210","","","Eur/Usd-2021-November-15 Purchased","2.020650","2021-10-31"
"IE00BFM0L210","","USD","Veritas US Inc / Veritas Bermuda Ltd 7.5%","1.999130","2021-10-31"
"IE00BFM0L210","XS2393064899","GBP","Maison Finco PLC 6%","1.380000","2021-10-31"
"IE00BFM0L210","","","Gbp/Usd-2021-November-15 Purchased","1.359090","2021-10-31"
"IE00BFM0L210","XS2248458049","","Travelex 12.500% Gbp Senior Secured Note Due Aug 2025 Regs","1.343800","2021-10-31"
"IE00BFMH9K60","XS2234859283","USD","Oman (Sultanate Of) 7.375%","3.065260","2021-10-31"
"IE00BFMH9K60","","USD","Brazil (Federative Republic) 5.625%","2.624360","2021-10-31"
"IE00BFMH9K60","XS2015296465","EUR","Serbia (Republic Of) 1.5%","2.596690","2021-10-31"
"IE00BFMH9K60","","USD","Mexico (United Mexican States) 5.75%","2.308690","2021-10-31"
"IE00BFMH9K60","XS2181690665","EUR","Macedonia (Republic of) 3.675%","2.221560","2021-10-31"
"IE00BFMH9K60","XS1968706876","EUR","Romania (Republic Of) 4.625%","2.120110","2021-10-31"
"IE00BFMH9K60","XS2010043904","USD","Armenia (Republic of) 3.95%","2.045540","2021-10-31"
"IE00BFMH9K60","","USD","Uruguay (Republic of) 5.1%","1.933650","2021-10-31"
"IE00BFMH9K60","XS2120882183","USD","Belarus (Republic of) 6.378%","1.874710","2021-10-31"
"IE00BFMH9K60","XS2010030836","USD","Ukraine (Republic of) 7.253%","1.735060","2021-10-31"
"IE00BFMH9L77","XS2234859283","USD","Oman (Sultanate Of) 7.375%","3.065260","2021-10-31"
"IE00BFMH9L77","","USD","Brazil (Federative Republic) 5.625%","2.624360","2021-10-31"
"IE00BFMH9L77","XS2015296465","EUR","Serbia (Republic Of) 1.5%","2.596690","2021-10-31"
"IE00BFMH9L77","","USD","Mexico (United Mexican States) 5.75%","2.308690","2021-10-31"
"IE00BFMH9L77","XS2181690665","EUR","Macedonia (Republic of) 3.675%","2.221560","2021-10-31"
"IE00BFMH9L77","XS1968706876","EUR","Romania (Republic Of) 4.625%","2.120110","2021-10-31"
"IE00BFMH9L77","XS2010043904","USD","Armenia (Republic of) 3.95%","2.045540","2021-10-31"
"IE00BFMH9L77","","USD","Uruguay (Republic of) 5.1%","1.933650","2021-10-31"
"IE00BFMH9L77","XS2120882183","USD","Belarus (Republic of) 6.378%","1.874710","2021-10-31"
"IE00BFMH9L77","XS2010030836","USD","Ukraine (Republic of) 7.253%","1.735060","2021-10-31"
"IE00BGSXQR19","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","8.730800","2021-10-31"
"IE00BGSXQR19","","USD","10 Year Treasury Note Future Dec 21","5.320860","2021-10-31"
"IE00BGSXQR19","","","IRS USD 1.25000 12/15/21-5Y CME Pay","5.031400","2021-10-31"
"IE00BGSXQR19","","","CHINESE - YUAN RENMINBI (CNH) Purchased","4.446400","2021-10-31"
"IE00BGSXQR19","","","CHINESE - YUAN RENMINBI (CNH) Purchased","4.408210","2021-10-31"
"IE00BGSXQR19","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","3.932380","2021-10-31"
"IE00BGSXQR19","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","2.909630","2021-10-31"
"IE00BGSXQR19","","","CDX ITRAXX EXJP IG36 5Y ICE","2.809020","2021-10-31"
"IE00BGSXQR19","","","IRS CNY 2.61000 03/17/21-1Y (WHT) LCH Receive","2.273460","2021-10-31"
"IE00BGSXQR19","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","2.171150","2021-10-31"
"IE00BGSXQS26","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","8.730800","2021-10-31"
"IE00BGSXQS26","","USD","10 Year Treasury Note Future Dec 21","5.320860","2021-10-31"
"IE00BGSXQS26","","","IRS USD 1.25000 12/15/21-5Y CME Pay","5.031400","2021-10-31"
"IE00BGSXQS26","","","CHINESE - YUAN RENMINBI (CNH) Purchased","4.446400","2021-10-31"
"IE00BGSXQS26","","","CHINESE - YUAN RENMINBI (CNH) Purchased","4.408210","2021-10-31"
"IE00BGSXQS26","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","3.932380","2021-10-31"
"IE00BGSXQS26","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","2.909630","2021-10-31"
"IE00BGSXQS26","","","CDX ITRAXX EXJP IG36 5Y ICE","2.809020","2021-10-31"
"IE00BGSXQS26","","","IRS CNY 2.61000 03/17/21-1Y (WHT) LCH Receive","2.273460","2021-10-31"
"IE00BGSXQS26","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","2.171150","2021-10-31"
"IE00BGSXSD13","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","8.730800","2021-10-31"
"IE00BGSXSD13","","USD","10 Year Treasury Note Future Dec 21","5.320860","2021-10-31"
"IE00BGSXSD13","","","IRS USD 1.25000 12/15/21-5Y CME Pay","5.031400","2021-10-31"
"IE00BGSXSD13","","","CHINESE - YUAN RENMINBI (CNH) Purchased","4.446400","2021-10-31"
"IE00BGSXSD13","","","CHINESE - YUAN RENMINBI (CNH) Purchased","4.408210","2021-10-31"
"IE00BGSXSD13","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","3.932380","2021-10-31"
"IE00BGSXSD13","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","2.909630","2021-10-31"
"IE00BGSXSD13","","","CDX ITRAXX EXJP IG36 5Y ICE","2.809020","2021-10-31"
"IE00BGSXSD13","","","IRS CNY 2.61000 03/17/21-1Y (WHT) LCH Receive","2.273460","2021-10-31"
"IE00BGSXSD13","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","2.171150","2021-10-31"
"IE00BKBMHV44","XS2234859283","USD","Oman (Sultanate Of) 7.375%","3.065260","2021-10-31"
"IE00BKBMHV44","","USD","Brazil (Federative Republic) 5.625%","2.624360","2021-10-31"
"IE00BKBMHV44","XS2015296465","EUR","Serbia (Republic Of) 1.5%","2.596690","2021-10-31"
"IE00BKBMHV44","","USD","Mexico (United Mexican States) 5.75%","2.308690","2021-10-31"
"IE00BKBMHV44","XS2181690665","EUR","Macedonia (Republic of) 3.675%","2.221560","2021-10-31"
"IE00BKBMHV44","XS1968706876","EUR","Romania (Republic Of) 4.625%","2.120110","2021-10-31"
"IE00BKBMHV44","XS2010043904","USD","Armenia (Republic of) 3.95%","2.045540","2021-10-31"
"IE00BKBMHV44","","USD","Uruguay (Republic of) 5.1%","1.933650","2021-10-31"
"IE00BKBMHV44","XS2120882183","USD","Belarus (Republic of) 6.378%","1.874710","2021-10-31"
"IE00BKBMHV44","XS2010030836","USD","Ukraine (Republic of) 7.253%","1.735060","2021-10-31"
"IE00BKBMHW50","XS2234859283","USD","Oman (Sultanate Of) 7.375%","3.065260","2021-10-31"
"IE00BKBMHW50","","USD","Brazil (Federative Republic) 5.625%","2.624360","2021-10-31"
"IE00BKBMHW50","XS2015296465","EUR","Serbia (Republic Of) 1.5%","2.596690","2021-10-31"
"IE00BKBMHW50","","USD","Mexico (United Mexican States) 5.75%","2.308690","2021-10-31"
"IE00BKBMHW50","XS2181690665","EUR","Macedonia (Republic of) 3.675%","2.221560","2021-10-31"
"IE00BKBMHW50","XS1968706876","EUR","Romania (Republic Of) 4.625%","2.120110","2021-10-31"
"IE00BKBMHW50","XS2010043904","USD","Armenia (Republic of) 3.95%","2.045540","2021-10-31"
"IE00BKBMHW50","","USD","Uruguay (Republic of) 5.1%","1.933650","2021-10-31"
"IE00BKBMHW50","XS2120882183","USD","Belarus (Republic of) 6.378%","1.874710","2021-10-31"
"IE00BKBMHW50","XS2010030836","USD","Ukraine (Republic of) 7.253%","1.735060","2021-10-31"
"IE00BN15GC88","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","6.792450","2021-09-30"
"IE00BN15GC88","","","CHINESE - YUAN RENMINBI (CNH) Purchased","5.201430","2021-09-30"
"IE00BN15GC88","","","CHINESE - YUAN RENMINBI (CNH) Purchased","5.014970","2021-09-30"
"IE00BN15GC88","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","4.171290","2021-09-30"
"IE00BN15GC88","","","EUROPEAN MONETARY UNION EURO Purchased","2.690430","2021-09-30"
"IE00BN15GC88","","","OIS INR MIBOR/4.50000 09/15/21-2Y LCH Receive","2.690310","2021-09-30"
"IE00BN15GC88","","USD","US Treasury Bond Future Dec 21","2.613260","2021-09-30"
"IE00BN15GC88","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","2.577850","2021-09-30"
"IE00BN15GC88","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","2.264630","2021-09-30"
"IE00BN15GC88","","","IRS KRW 1.75000 12/15/21-10Y LCH Pay","2.143280","2021-09-30"
"IE00BN15GG27","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","6.792450","2021-09-30"
"IE00BN15GG27","","","CHINESE - YUAN RENMINBI (CNH) Purchased","5.201430","2021-09-30"
"IE00BN15GG27","","","CHINESE - YUAN RENMINBI (CNH) Purchased","5.014970","2021-09-30"
"IE00BN15GG27","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","4.171290","2021-09-30"
"IE00BN15GG27","","","EUROPEAN MONETARY UNION EURO Purchased","2.690430","2021-09-30"
"IE00BN15GG27","","","OIS INR MIBOR/4.50000 09/15/21-2Y LCH Receive","2.690310","2021-09-30"
"IE00BN15GG27","","USD","US Treasury Bond Future Dec 21","2.613260","2021-09-30"
"IE00BN15GG27","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","2.577850","2021-09-30"
"IE00BN15GG27","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","2.264630","2021-09-30"
"IE00BN15GG27","","","IRS KRW 1.75000 12/15/21-10Y LCH Pay","2.143280","2021-09-30"
"IE00BYVJRD56","","USD","Sprott Physical Gold Trust","7.347930","2021-10-31"
"IE00BYVJRD56","","USD","Sprott Physical Gold and Silver Trust","6.703220","2021-10-31"
"IE00BYVJRD56","AU000000DEG6","AUD","De Grey Mining Ltd","6.600220","2021-10-31"
"IE00BYVJRD56","","USD","Sprott Physical Silver Trust","6.325820","2021-10-31"
"IE00BYVJRD56","","CAD","Wheaton Precious Metals Corp","4.470160","2021-10-31"
"IE00BYVJRD56","","CAD","MAG Silver Corp","4.429280","2021-10-31"
"IE00BYVJRD56","","CAD","Kirkland Lake Gold Ltd","4.028740","2021-10-31"
"IE00BYVJRD56","","CAD","Pretium Resources Inc","3.850450","2021-10-31"
"IE00BYVJRD56","AU000000NST8","AUD","Northern Star Resources Ltd","3.788590","2021-10-31"
"IE00BYVJRD56","","CAD","Discovery Silver Corp","3.625230","2021-10-31"
"IE00BZ199S13","","USD","Alphabet Inc Class C","3.723570","2021-10-31"
"IE00BZ199S13","","USD","NVIDIA Corp","3.561110","2021-10-31"
"IE00BZ199S13","","USD","Ansys Inc","3.457280","2021-10-31"
"IE00BZ199S13","","USD","Everbridge Inc","2.975730","2021-10-31"
"IE00BZ199S13","","USD","Semtech Corp","2.857370","2021-10-31"
"IE00BZ199S13","JE00B783TY65","USD","Aptiv PLC","2.798840","2021-10-31"
"IE00BZ199S13","","USD","MP Materials Corp Ordinary Shares - Class A","2.726270","2021-10-31"
"IE00BZ199S13","","USD","Twilio Inc Class A","2.707090","2021-10-31"
"IE00BZ199S13","","USD","Marvell Technology Inc","2.539540","2021-10-31"
"IE00BZ199S13","NL0010545661","USD","CNH Industrial NV","2.514550","2021-10-31"
"KYG9319N1097","","","Cash/Other","15.878560","2021-09-30"
"KYG9319N1097","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","2.515340","2021-09-30"
"KYG9319N1097","XS2021226985","USD","Tongfang Aqua Limited 6.8%","2.414160","2021-09-30"
"KYG9319N1097","","","Project Coil note 11% due Oct 2021","2.386230","2021-09-30"
"KYG9319N1097","XS2350477308","USD","GCL New Energy Holdings Limited 10%","2.282120","2021-09-30"
"KYG9319N1097","CND100045707","CNY","China Development Bank 3.3%","2.018200","2021-09-30"
"KYG9319N1097","CND10003FSH9","CNY","China Development Bank 3.34%","1.979510","2021-09-30"
"KYG9319N1097","","USD","Amtd Digital","1.938070","2021-09-30"
"KYG9319N1097","XS2335327388","USD","EHI Car Services Limited 7.75%","1.927860","2021-09-30"
"KYG9319N1097","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","1.818470","2021-09-30"
"KYG9319N1170","","","Cash/Other","15.878560","2021-09-30"
"KYG9319N1170","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","2.515340","2021-09-30"
"KYG9319N1170","XS2021226985","USD","Tongfang Aqua Limited 6.8%","2.414160","2021-09-30"
"KYG9319N1170","","","Project Coil note 11% due Oct 2021","2.386230","2021-09-30"
"KYG9319N1170","XS2350477308","USD","GCL New Energy Holdings Limited 10%","2.282120","2021-09-30"
"KYG9319N1170","CND100045707","CNY","China Development Bank 3.3%","2.018200","2021-09-30"
"KYG9319N1170","CND10003FSH9","CNY","China Development Bank 3.34%","1.979510","2021-09-30"
"KYG9319N1170","","USD","Amtd Digital","1.938070","2021-09-30"
"KYG9319N1170","XS2335327388","USD","EHI Car Services Limited 7.75%","1.927860","2021-09-30"
"KYG9319N1170","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","1.818470","2021-09-30"
"KYG9319N1253","","","Cash/Other","15.878560","2021-09-30"
"KYG9319N1253","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","2.515340","2021-09-30"
"KYG9319N1253","XS2021226985","USD","Tongfang Aqua Limited 6.8%","2.414160","2021-09-30"
"KYG9319N1253","","","Project Coil note 11% due Oct 2021","2.386230","2021-09-30"
"KYG9319N1253","XS2350477308","USD","GCL New Energy Holdings Limited 10%","2.282120","2021-09-30"
"KYG9319N1253","CND100045707","CNY","China Development Bank 3.3%","2.018200","2021-09-30"
"KYG9319N1253","CND10003FSH9","CNY","China Development Bank 3.34%","1.979510","2021-09-30"
"KYG9319N1253","","USD","Amtd Digital","1.938070","2021-09-30"
"KYG9319N1253","XS2335327388","USD","EHI Car Services Limited 7.75%","1.927860","2021-09-30"
"KYG9319N1253","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","1.818470","2021-09-30"
"KYG9319N1337","","","Cash/Other","15.878560","2021-09-30"
"KYG9319N1337","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","2.515340","2021-09-30"
"KYG9319N1337","XS2021226985","USD","Tongfang Aqua Limited 6.8%","2.414160","2021-09-30"
"KYG9319N1337","","","Project Coil note 11% due Oct 2021","2.386230","2021-09-30"
"KYG9319N1337","XS2350477308","USD","GCL New Energy Holdings Limited 10%","2.282120","2021-09-30"
"KYG9319N1337","CND100045707","CNY","China Development Bank 3.3%","2.018200","2021-09-30"
"KYG9319N1337","CND10003FSH9","CNY","China Development Bank 3.34%","1.979510","2021-09-30"
"KYG9319N1337","","USD","Amtd Digital","1.938070","2021-09-30"
"KYG9319N1337","XS2335327388","USD","EHI Car Services Limited 7.75%","1.927860","2021-09-30"
"KYG9319N1337","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","1.818470","2021-09-30"
"LU0011847091","GB0000536739","GBP","Ashtead Group PLC","4.777090","2021-10-31"
"LU0011847091","GB0007188757","GBP","Rio Tinto PLC","4.215720","2021-10-31"
"LU0011847091","GB00B03MM408","GBP","Royal Dutch Shell PLC B","3.914500","2021-10-31"
"LU0011847091","GB0003096442","GBP","Electrocomponents PLC","3.746290","2021-10-31"
"LU0011847091","GB0032089863","GBP","Next PLC","3.496430","2021-10-31"
"LU0011847091","GB00BJDQQ870","GBP","Watches of Switzerland Group PLC","3.449560","2021-10-31"
"LU0011847091","GB0009633180","GBP","Dechra Pharmaceuticals PLC","3.244780","2021-10-31"
"LU0011847091","GB00B19NLV48","GBP","Experian PLC","3.030350","2021-10-31"
"LU0011847091","GB00B0SWJX34","GBP","London Stock Exchange Group PLC","2.733050","2021-10-31"
"LU0011847091","GB00BJFFLV09","GBP","Croda International PLC","2.725630","2021-10-31"
"LU0047713382","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","7.598630","2021-10-31"
"LU0047713382","","HKD","Tencent Holdings Ltd","3.590640","2021-10-31"
"LU0047713382","","HKD","Meituan","3.278650","2021-10-31"
"LU0047713382","KR7005930003","KRW","Samsung Electronics Co Ltd","3.162770","2021-10-31"
"LU0047713382","","USD","Alibaba Group Holding Ltd ADR","2.617880","2021-10-31"
"LU0047713382","","USD","PJSC Lukoil ADR","2.368670","2021-10-31"
"LU0047713382","IE00BK8MB266","USD","BlackRock ICS USD LiqEnvtlyAwr Agcy Inc","2.305710","2021-10-31"
"LU0047713382","","USD","Kaspi.kz JSC GDR","2.254040","2021-10-31"
"LU0047713382","INE040A01034","INR","HDFC Bank Ltd","2.070140","2021-10-31"
"LU0047713382","SA13L050IE10","SAR","Saudi National Bank","1.848070","2021-10-31"
"LU0052864419","","USD","Amazon.com Inc","9.951800","2021-10-31"
"LU0052864419","","USD","Caesars Entertainment Inc","5.152360","2021-10-31"
"LU0052864419","","USD","EPR Properties","3.709740","2021-10-31"
"LU0052864419","","USD","Penn National Gaming Inc","3.418070","2021-10-31"
"LU0052864419","","USD","Sea Ltd ADR","3.389150","2021-10-31"
"LU0052864419","JP3435000009","JPY","Sony Group Corp","3.154370","2021-10-31"
"LU0052864419","","USD","Booking Holdings Inc","3.069940","2021-10-31"
"LU0052864419","","USD","Farfetch Ltd Class A","3.045050","2021-10-31"
"LU0052864419","","USD","Lowe's Companies Inc","2.825530","2021-10-31"
"LU0052864419","","USD","Overstock.com Inc","2.734070","2021-10-31"
"LU0053666078","","USD","Microsoft Corp","6.079890","2021-10-31"
"LU0053666078","","USD","Alphabet Inc Class C","5.329790","2021-10-31"
"LU0053666078","","USD","Apple Inc","5.017600","2021-10-31"
"LU0053666078","","USD","Amazon.com Inc","3.509260","2021-10-31"
"LU0053666078","","USD","Loews Corp","3.409600","2021-10-31"
"LU0053666078","","USD","Berkshire Hathaway Inc Class B","3.206130","2021-10-31"
"LU0053666078","","USD","Bank of America Corp","3.163460","2021-10-31"
"LU0053666078","","USD","AbbVie Inc","3.133740","2021-10-31"
"LU0053666078","","USD","Weyerhaeuser Co","3.095160","2021-10-31"
"LU0053666078","","USD","AutoZone Inc","3.091710","2021-10-31"
"LU0056508442","","USD","Microsoft Corp","4.626400","2021-10-31"
"LU0056508442","","USD","Apple Inc","4.277950","2021-10-31"
"LU0056508442","","USD","Tesla Inc","3.249350","2021-10-31"
"LU0056508442","","USD","Alphabet Inc Class A","2.915430","2021-10-31"
"LU0056508442","","USD","Marvell Technology Inc","2.587250","2021-10-31"
"LU0056508442","NL0010273215","EUR","ASML Holding NV","2.460000","2021-10-31"
"LU0056508442","IE00B50QMP13","USD","BlackRock ICS USD Liquidity Agency Inc","2.340660","2021-10-31"
"LU0056508442","KR7035720002","KRW","Kakao Corp","2.049520","2021-10-31"
"LU0056508442","","USD","Amazon.com Inc","1.997070","2021-10-31"
"LU0056508442","","USD","Advanced Micro Devices Inc","1.867310","2021-10-31"
"LU0082616367","","USD","Tesla Inc","4.945170","2021-10-31"
