fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
"IE00BKBMHW50","XS2010030836","USD","Ukraine (Republic of) 7.253%","0.017045","2021-11-30"
"IE00BN15GC88","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.131185","2021-09-30"
"IE00BN15GC88","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.067925","2021-09-30"
"IE00BN15GC88","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","0.041713","2021-09-30"
"IE00BN15GC88","","","EUROPEAN MONETARY UNION EURO Purchased","0.027428","2021-09-30"
"IE00BN15GC88","","","OIS INR MIBOR/4.50000 09/15/21-2Y LCH Receive","0.026903","2021-09-30"
"IE00BN15GC88","","USD","US Treasury Bond Future Dec 21","0.026133","2021-09-30"
"IE00BN15GC88","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","0.025779","2021-09-30"
"IE00BN15GC88","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","0.022646","2021-09-30"
"IE00BN15GC88","","","IRS KRW 1.75000 12/15/21-10Y LCH Pay","0.021433","2021-09-30"
"IE00BN15GC88","","","INDONESIA AS SP GST","0.020668","2021-09-30"
"IE00BN15GG27","","","CHINESE - YUAN RENMINBI (CNH) Purchased","0.131185","2021-09-30"
"IE00BN15GG27","IE00BDQZ6S97","USD","PIMCO US Dollar S/T Fl NAV Z USD Inc","0.067925","2021-09-30"
"IE00BN15GG27","","","IRS KRW 1.75000 12/15/21-5Y LCH Receive","0.041713","2021-09-30"
"IE00BN15GG27","","","EUROPEAN MONETARY UNION EURO Purchased","0.027428","2021-09-30"
"IE00BN15GG27","","","OIS INR MIBOR/4.50000 09/15/21-2Y LCH Receive","0.026903","2021-09-30"
"IE00BN15GG27","","USD","US Treasury Bond Future Dec 21","0.026133","2021-09-30"
"IE00BN15GG27","","","IRS CNY 2.50000 06/16/21-1Y (WHT) LCH Receive","0.025779","2021-09-30"
"IE00BN15GG27","","","IRS THB P 1.00000 12/15/21-5Y CBK Pay","0.022646","2021-09-30"
"IE00BN15GG27","","","IRS KRW 1.75000 12/15/21-10Y LCH Pay","0.021433","2021-09-30"
"IE00BN15GG27","","","INDONESIA AS SP GST","0.020668","2021-09-30"
"IE00BYVJRD56","","USD","Sprott Physical Gold Trust","0.073479","2021-10-31"
"IE00BYVJRD56","","USD","Sprott Physical Gold and Silver Trust","0.067032","2021-10-31"
"IE00BYVJRD56","AU000000DEG6","AUD","De Grey Mining Ltd","0.066002","2021-10-31"
"IE00BYVJRD56","","USD","Sprott Physical Silver Trust","0.063258","2021-10-31"
"IE00BYVJRD56","","CAD","Wheaton Precious Metals Corp","0.044702","2021-10-31"
"IE00BYVJRD56","","CAD","MAG Silver Corp","0.044293","2021-10-31"
"IE00BYVJRD56","","CAD","Kirkland Lake Gold Ltd","0.040287","2021-10-31"
"IE00BYVJRD56","","CAD","Pretium Resources Inc","0.038505","2021-10-31"
"IE00BYVJRD56","AU000000NST8","AUD","Northern Star Resources Ltd","0.037886","2021-10-31"
"IE00BYVJRD56","","CAD","Discovery Silver Corp","0.036252","2021-10-31"
"IE00BZ199S13","","USD","NVIDIA Corp","0.045883","2021-11-30"
"IE00BZ199S13","","USD","Alphabet Inc Class C","0.036065","2021-11-30"
"IE00BZ199S13","","USD","Ansys Inc","0.035947","2021-11-30"
"IE00BZ199S13","","USD","MP Materials Corp Ordinary Shares - Class A","0.035677","2021-11-30"
"IE00BZ199S13","","USD","Semtech Corp","0.029023","2021-11-30"
"IE00BZ199S13","","USD","Twilio Inc Class A","0.026864","2021-11-30"
"IE00BZ199S13","","USD","Marvell Technology Inc","0.026600","2021-11-30"
"IE00BZ199S13","JE00B783TY65","USD","Aptiv PLC","0.026169","2021-11-30"
"IE00BZ199S13","TW0002454006","TWD","MediaTek Inc","0.024624","2021-11-30"
"IE00BZ199S13","NL0010545661","USD","CNH Industrial NV","0.024239","2021-11-30"
"KYG9319N1097","","","Cash/Other","0.158786","2021-09-30"
"KYG9319N1097","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","0.025153","2021-09-30"
"KYG9319N1097","XS2021226985","USD","Tongfang Aqua Limited 6.8%","0.024142","2021-09-30"
"KYG9319N1097","","","Project Coil note 11% due Oct 2021","0.023862","2021-09-30"
"KYG9319N1097","XS2350477308","USD","GCL New Energy Holdings Limited 10%","0.022821","2021-09-30"
"KYG9319N1097","CND100045707","CNY","China Development Bank 3.3%","0.020182","2021-09-30"
"KYG9319N1097","CND10003FSH9","CNY","China Development Bank 3.34%","0.019795","2021-09-30"
"KYG9319N1097","","USD","Amtd Digital","0.019381","2021-09-30"
"KYG9319N1097","XS2335327388","USD","EHI Car Services Limited 7.75%","0.019279","2021-09-30"
"KYG9319N1097","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","0.018185","2021-09-30"
"KYG9319N1170","","","Cash/Other","0.158786","2021-09-30"
"KYG9319N1170","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","0.025153","2021-09-30"
"KYG9319N1170","XS2021226985","USD","Tongfang Aqua Limited 6.8%","0.024142","2021-09-30"
"KYG9319N1170","","","Project Coil note 11% due Oct 2021","0.023862","2021-09-30"
"KYG9319N1170","XS2350477308","USD","GCL New Energy Holdings Limited 10%","0.022821","2021-09-30"
"KYG9319N1170","CND100045707","CNY","China Development Bank 3.3%","0.020182","2021-09-30"
"KYG9319N1170","CND10003FSH9","CNY","China Development Bank 3.34%","0.019795","2021-09-30"
"KYG9319N1170","","USD","Amtd Digital","0.019381","2021-09-30"
"KYG9319N1170","XS2335327388","USD","EHI Car Services Limited 7.75%","0.019279","2021-09-30"
"KYG9319N1170","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","0.018185","2021-09-30"
"KYG9319N1253","","","Cash/Other","0.158786","2021-09-30"
"KYG9319N1253","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","0.025153","2021-09-30"
"KYG9319N1253","XS2021226985","USD","Tongfang Aqua Limited 6.8%","0.024142","2021-09-30"
"KYG9319N1253","","","Project Coil note 11% due Oct 2021","0.023862","2021-09-30"
"KYG9319N1253","XS2350477308","USD","GCL New Energy Holdings Limited 10%","0.022821","2021-09-30"
"KYG9319N1253","CND100045707","CNY","China Development Bank 3.3%","0.020182","2021-09-30"
"KYG9319N1253","CND10003FSH9","CNY","China Development Bank 3.34%","0.019795","2021-09-30"
"KYG9319N1253","","USD","Amtd Digital","0.019381","2021-09-30"
"KYG9319N1253","XS2335327388","USD","EHI Car Services Limited 7.75%","0.019279","2021-09-30"
"KYG9319N1253","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","0.018185","2021-09-30"
"KYG9319N1337","","","Cash/Other","0.158786","2021-09-30"
"KYG9319N1337","","USD","Mongolian Mining Corporation / Energy Resources LLC 9.25%","0.025153","2021-09-30"
"KYG9319N1337","XS2021226985","USD","Tongfang Aqua Limited 6.8%","0.024142","2021-09-30"
"KYG9319N1337","","","Project Coil note 11% due Oct 2021","0.023862","2021-09-30"
"KYG9319N1337","XS2350477308","USD","GCL New Energy Holdings Limited 10%","0.022821","2021-09-30"
"KYG9319N1337","CND100045707","CNY","China Development Bank 3.3%","0.020182","2021-09-30"
"KYG9319N1337","CND10003FSH9","CNY","China Development Bank 3.34%","0.019795","2021-09-30"
"KYG9319N1337","","USD","Amtd Digital","0.019381","2021-09-30"
"KYG9319N1337","XS2335327388","USD","EHI Car Services Limited 7.75%","0.019279","2021-09-30"
"KYG9319N1337","XS1555076162","USD","Huarong Finance 2017 Co. Ltd 4.5%","0.018185","2021-09-30"
"LU0011847091","GB0000536739","GBP","Ashtead Group PLC","0.046875","2021-11-30"
"LU0011847091","GB0007188757","GBP","Rio Tinto PLC","0.042351","2021-11-30"
"LU0011847091","GB0003096442","GBP","Electrocomponents PLC","0.041088","2021-11-30"
"LU0011847091","GB00BJDQQ870","GBP","Watches of Switzerland Group PLC","0.038318","2021-11-30"
"LU0011847091","GB00B03MM408","GBP","Royal Dutch Shell PLC B","0.036335","2021-11-30"
"LU0011847091","GB0032089863","GBP","Next PLC","0.035247","2021-11-30"
"LU0011847091","GB0009633180","GBP","Dechra Pharmaceuticals PLC","0.032657","2021-11-30"
"LU0011847091","GB00B19NLV48","GBP","Experian PLC","0.031257","2021-11-30"
"LU0011847091","","USD","Apple Inc","0.031097","2021-11-30"
"LU0011847091","GB00BJFFLV09","GBP","Croda International PLC","0.029774","2021-11-30"
"LU0047713382","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.077621","2021-11-30"
"LU0047713382","IE00BK8MB266","USD","BlackRock ICS USD LiqEnvtlyAwr Agcy Inc","0.050050","2021-11-30"
"LU0047713382","KR7005930003","KRW","Samsung Electronics Co Ltd","0.047686","2021-11-30"
"LU0047713382","","HKD","Tencent Holdings Ltd","0.037122","2021-11-30"
"LU0047713382","","HKD","Meituan","0.028944","2021-11-30"
"LU0047713382","","HKD","ENN Energy Holdings Ltd","0.020861","2021-11-30"
"LU0047713382","","USD","PJSC Lukoil ADR","0.020484","2021-11-30"
"LU0047713382","","USD","Kaspi.kz JSC GDR","0.020276","2021-11-30"
"LU0047713382","INE040A01034","INR","HDFC Bank Ltd","0.019679","2021-11-30"
"LU0047713382","","USD","Infosys Ltd ADR","0.016581","2021-11-30"
"LU0052864419","","USD","Amazon.com Inc","0.107260","2021-11-30"
"LU0052864419","","USD","Caesars Entertainment Inc","0.038604","2021-11-30"
"LU0052864419","","USD","EPR Properties","0.035796","2021-11-30"
"LU0052864419","JP3435000009","JPY","Sony Group Corp","0.035631","2021-11-30"
"LU0052864419","","USD","Lowe's Companies Inc","0.032076","2021-11-30"
"LU0052864419","","USD","Farfetch Ltd Class A","0.030883","2021-11-30"
"LU0052864419","DE000A161408","EUR","HelloFresh SE Bearer Shares","0.030775","2021-11-30"
"LU0052864419","","USD","Overstock.com Inc","0.029147","2021-11-30"
"LU0052864419","","USD","JD.com Inc ADR","0.029007","2021-11-30"
"LU0052864419","","USD","Booking Holdings Inc","0.028576","2021-11-30"
"LU0053666078","","USD","Microsoft Corp","0.062481","2021-11-30"
"LU0053666078","","USD","Apple Inc","0.060283","2021-11-30"
"LU0053666078","","USD","Alphabet Inc Class C","0.050779","2021-11-30"
"LU0053666078","","USD","Amazon.com Inc","0.040535","2021-11-30"
"LU0053666078","","USD","Weyerhaeuser Co","0.032916","2021-11-30"
"LU0053666078","","USD","Loews Corp","0.032747","2021-11-30"
"LU0053666078","","USD","AbbVie Inc","0.031532","2021-11-30"
"LU0053666078","","USD","AutoZone Inc","0.031471","2021-11-30"
"LU0053666078","","USD","Berkshire Hathaway Inc Class B","0.030744","2021-11-30"
"LU0053666078","","USD","Bank of America Corp","0.029640","2021-11-30"
"LU0056508442","","USD","Apple Inc","0.048563","2021-11-30"
"LU0056508442","","USD","Microsoft Corp","0.047447","2021-11-30"
"LU0056508442","","USD","Tesla Inc","0.034351","2021-11-30"
"LU0056508442","","USD","Alphabet Inc Class A","0.028747","2021-11-30"
"LU0056508442","","USD","Marvell Technology Inc","0.027654","2021-11-30"
"LU0056508442","","USD","Advanced Micro Devices Inc","0.025304","2021-11-30"
"LU0056508442","NL0010273215","EUR","ASML Holding NV","0.024584","2021-11-30"
"LU0056508442","","USD","Lam Research Corp","0.022199","2021-11-30"
"LU0056508442","","USD","Amazon.com Inc","0.021365","2021-11-30"
"LU0056508442","KR7035720002","KRW","Kakao Corp","0.020163","2021-11-30"
"LU0082616367","","USD","Advanced Micro Devices Inc","0.056776","2021-11-30"
"LU0082616367","","USD","Tesla Inc","0.047640","2021-11-30"
"LU0082616367","","USD","Alphabet Inc Class C","0.041072","2021-11-30"
"LU0082616367","","USD","NVIDIA Corp","0.032666","2021-11-30"
"LU0082616367","","USD","Synopsys Inc","0.031325","2021-11-30"
"LU0082616367","","USD","Lam Research Corp","0.029790","2021-11-30"
"LU0082616367","","USD","Meta Platforms Inc Class A","0.027301","2021-11-30"
"LU0082616367","","USD","Amazon.com Inc","0.024360","2021-11-30"
"LU0082616367","","USD","Qualcomm Inc","0.024316","2021-11-30"
"LU0082616367","","USD","Apple Inc","0.023874","2021-11-30"
"LU0089639750","","USD","Amazon.com Inc","0.078484","2021-11-30"
"LU0089639750","","USD","Microsoft Corp","0.070486","2021-11-30"
"LU0089639750","","USD","Mastercard Inc Class A","0.044236","2021-11-30"
"LU0089639750","","USD","Meta Platforms Inc Class A","0.040572","2021-11-30"
"LU0089639750","","USD","Uber Technologies Inc","0.040322","2021-11-30"
"LU0089639750","","USD","NVIDIA Corp","0.039751","2021-11-30"
"LU0089639750","","USD","Sea Ltd ADR","0.036876","2021-11-30"
"LU0089639750","","USD","ServiceNow Inc","0.035545","2021-11-30"
"LU0089639750","","USD","Taiwan Semiconductor Manufacturing Co Ltd ADR","0.033218","2021-11-30"
"LU0089639750","","USD","MSCI Inc","0.030499","2021-11-30"
"LU0093502762","NL0010273215","EUR","ASML Holding NV","0.098389","2021-08-31"
"LU0093502762","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","0.058362","2021-08-31"
"LU0093502762","FR0000121972","EUR","Schneider Electric SE","0.044526","2021-08-31"
"LU0093502762","DE0007236101","EUR","Siemens AG","0.041107","2021-08-31"
"LU0093502762","FR0000131104","EUR","BNP Paribas Act. Cat.A","0.038569","2021-08-31"
"LU0093502762","DK0060079531","DKK","DSV Panalpina A/S","0.031907","2021-08-31"
"LU0093502762","NL0010801007","EUR","IMCD NV","0.029028","2021-08-31"
"LU0093502762","FR0000051807","EUR","Teleperformance SE","0.027321","2021-08-31"
"LU0093502762","DE0006599905","EUR","Merck KGaA","0.027015","2021-08-31"
"LU0093502762","FR0000121485","EUR","Kering SA","0.025533","2021-08-31"
"LU0093503497","IE00BYVJRR92","USD","iShares MSCI USA SRI ETF USD Acc","0.032231","2021-11-30"
"LU0093503497","","USD","Microsoft Corp","0.030368","2021-11-30"
"LU0093503497","","USD","United States Treasury Notes 0.12%","0.029709","2021-11-30"
"LU0093503497","GB00B8SC6K54","GBP","Greencoat UK Wind","0.020849","2021-11-30"
"LU0093503497","","USD","United States Treasury Notes 1.5%","0.020070","2021-11-30"
"LU0093503497","DE0001030716","EUR","Germany (Federal Republic Of) 0%","0.013498","2021-11-30"
"LU0093503497","GB00BJP5HK17","GBP","Home REIT Ord","0.012544","2021-11-30"
"LU0093503497","IT0005383309","EUR","Italy (Republic Of) 1.35%","0.012050","2021-11-30"
"LU0093503497","GB00BGHVZM47","GBP","SDCL Energy Efficiency Income Ord","0.011945","2021-11-30"
"LU0104030142","DE0007164600","EUR","SAP SE","0.090380","2021-11-30"
"LU0104030142","NL0010273215","EUR","ASML Holding NV","0.085954","2021-11-30"
"LU0104030142","NL0012969182","EUR","Adyen NV","0.081286","2021-11-30"
"LU0104030142","DE0006231004","EUR","Infineon Technologies AG","0.063524","2021-11-30"
"LU0104030142","FR0000125338","EUR","Capgemini SE","0.062312","2021-11-30"
"LU0104030142","FI0009000681","EUR","Nokia Oyj","0.046427","2021-11-30"
"LU0104030142","NL0000334118","EUR","ASM International NV","0.045914","2021-11-30"
"LU0104030142","NL0000226223","EUR","STMicroelectronics NV","0.031623","2021-11-30"
"LU0104030142","FR0014003TT8","EUR","Dassault Systemes SE","0.030351","2021-11-30"
"LU0104030142","ES0109067019","EUR","Amadeus IT Group SA A","0.029141","2021-11-30"
"LU0119062650","CH0038863350","CHF","Nestle SA","0.046210","2021-11-30"
"LU0119062650","CH0012032048","CHF","Roche Holding AG","0.038772","2021-11-30"
"LU0119062650","DK0060534915","DKK","Novo Nordisk A/S Class B","0.036053","2021-11-30"
"LU0119062650","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","0.028587","2021-11-30"
"LU0119062650","NL0011794037","EUR","Koninklijke Ahold Delhaize NV","0.025218","2021-11-30"
"LU0119062650","FR0000120271","EUR","TotalEnergies SE","0.022646","2021-11-30"
"LU0119062650","GB0007980591","GBP","BP PLC","0.022282","2021-11-30"
"LU0119062650","DE0008404005","EUR","Allianz SE","0.020628","2021-11-30"
"LU0119062650","NL0000334118","EUR","ASM International NV","0.020167","2021-11-30"
"LU0119062650","CH0012005267","CHF","Novartis AG","0.018198","2021-11-30"
"LU0122379950","","USD","UnitedHealth Group Inc","0.067145","2021-11-30"
"LU0122379950","","USD","Pfizer Inc","0.061722","2021-11-30"
"LU0122379950","","USD","Thermo Fisher Scientific Inc","0.053360","2021-11-30"
"LU0122379950","","USD","Abbott Laboratories","0.051157","2021-11-30"
"LU0122379950","","USD","Johnson & Johnson","0.044908","2021-11-30"
"LU0122379950","CH0012032048","CHF","Roche Holding AG","0.039875","2021-11-30"
"LU0122379950","GB0009895292","GBP","AstraZeneca PLC","0.032293","2021-11-30"
"LU0122379950","FR0000120578","EUR","Sanofi SA","0.029569","2021-11-30"
"LU0122379950","","USD","Eli Lilly and Co","0.025847","2021-11-30"
"LU0122379950","IE00B50QMP13","USD","BlackRock ICS USD Liquidity Agency Inc","0.025716","2021-11-30"
"LU0154237225","","USD","United States Treasury Notes 0.25%","0.095109","2021-11-30"
"LU0154237225","","USD","United States Treasury Notes 0.12%","0.069498","2021-11-30"
"LU0154237225","","USD","United States Treasury Notes 0.75%","0.048043","2021-11-30"
"LU0154237225","IE00B4PY7Y77","USD","iShares $ High Yld Corp Bd ETF USD Dist","0.019059","2021-11-30"
"LU0154237225","IE00BCRY6003","USD","iShares $ Short Dur HY CorpBd ETF $ Dist","0.017539","2021-11-30"
"LU0154237225","","USD","United States Treasury Bonds 1.75%","0.012592","2021-11-30"
"LU0154237225","","USD","United States Treasury Notes 0.62%","0.011321","2021-11-30"
"LU0154237225","","USD","United States Treasury Notes 0.38%","0.009463","2021-11-30"
"LU0210528500","","USD","Microsoft Corp","0.062481","2021-11-30"
"LU0210528500","","USD","Apple Inc","0.060283","2021-11-30"
"LU0210528500","","USD","Alphabet Inc Class C","0.050779","2021-11-30"
"LU0210528500","","USD","Amazon.com Inc","0.040535","2021-11-30"
"LU0210528500","","USD","Weyerhaeuser Co","0.032916","2021-11-30"
"LU0210528500","","USD","Loews Corp","0.032747","2021-11-30"
"LU0210528500","","USD","AbbVie Inc","0.031532","2021-11-30"
"LU0210528500","","USD","AutoZone Inc","0.031471","2021-11-30"
"LU0210528500","","USD","Berkshire Hathaway Inc Class B","0.030744","2021-11-30"
"LU0210528500","","USD","Bank of America Corp","0.029640","2021-11-30"
"LU0210529656","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.067397","2021-11-30"
"LU0210529656","","HKD","Tencent Holdings Ltd","0.043205","2021-11-30"
"LU0210529656","KR7005930003","KRW","Samsung Electronics Co Ltd","0.039032","2021-11-30"
"LU0210529656","INE001A01036","INR","Housing Development Finance Corp Ltd","0.030860","2021-11-30"
"LU0210529656","","USD","EPAM Systems Inc","0.029956","2021-11-30"
"LU0210529656","HK0669013440","HKD","Techtronic Industries Co Ltd","0.028457","2021-11-30"
"LU0210529656","","HKD","Meituan","0.027772","2021-11-30"
"LU0210529656","","USD","Sea Ltd ADR","0.025237","2021-11-30"
"LU0210529656","","HKD","JD.com Inc Ordinary Shares - Class A","0.024450","2021-11-30"
"LU0210529656","INE467B01029","INR","Tata Consultancy Services Ltd","0.023560","2021-11-30"
"LU0210532015","DE0007164600","EUR","SAP SE","0.090380","2021-11-30"
"LU0210532015","NL0010273215","EUR","ASML Holding NV","0.085954","2021-11-30"
"LU0210532015","NL0012969182","EUR","Adyen NV","0.081286","2021-11-30"
"LU0210532015","DE0006231004","EUR","Infineon Technologies AG","0.063524","2021-11-30"
"LU0210532015","FR0000125338","EUR","Capgemini SE","0.062312","2021-11-30"
"LU0210532015","FI0009000681","EUR","Nokia Oyj","0.046427","2021-11-30"
"LU0210532015","NL0000334118","EUR","ASM International NV","0.045914","2021-11-30"
"LU0210532015","NL0000226223","EUR","STMicroelectronics NV","0.031623","2021-11-30"
"LU0210532015","FR0014003TT8","EUR","Dassault Systemes SE","0.030351","2021-11-30"
"LU0210532015","ES0109067019","EUR","Amadeus IT Group SA A","0.029141","2021-11-30"
"LU0210533765","","USD","Amazon.com Inc","0.078484","2021-11-30"
"LU0210533765","","USD","Microsoft Corp","0.070486","2021-11-30"
"LU0210533765","","USD","Mastercard Inc Class A","0.044236","2021-11-30"
"LU0210533765","","USD","Meta Platforms Inc Class A","0.040572","2021-11-30"
"LU0210533765","","USD","Uber Technologies Inc","0.040322","2021-11-30"
"LU0210533765","","USD","NVIDIA Corp","0.039751","2021-11-30"
"LU0210533765","","USD","Sea Ltd ADR","0.036876","2021-11-30"
"LU0210533765","","USD","ServiceNow Inc","0.035545","2021-11-30"
"LU0210533765","","USD","Taiwan Semiconductor Manufacturing Co Ltd ADR","0.033218","2021-11-30"
"LU0210533765","","USD","MSCI Inc","0.030499","2021-11-30"
"LU0224105477","NL0010273215","EUR","ASML Holding NV","0.074422","2021-11-30"
"LU0224105477","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","0.059440","2021-11-30"
"LU0224105477","CH0013841017","CHF","Lonza Group Ltd","0.058353","2021-11-30"
"LU0224105477","CH0418792922","CHF","Sika AG","0.054813","2021-11-30"
"LU0224105477","DK0060079531","DKK","DSV AS","0.051516","2021-11-30"
"LU0224105477","DK0060534915","DKK","Novo Nordisk A/S Class B","0.046104","2021-11-30"
"LU0224105477","FR0000051807","EUR","Teleperformance SE","0.036319","2021-11-30"
"LU0224105477","CH0012280076","CHF","Straumann Holding AG","0.035147","2021-11-30"
"LU0224105477","IE00B9346255","EUR","Blk Ics Eur As Liq Envirally Awr Agcy D","0.031360","2021-11-30"
"LU0224105477","NL0012866412","EUR","BE Semiconductor Industries NV","0.030577","2021-11-30"
"LU0238689110","","USD","Microsoft Corp","0.037096","2021-11-30"
"LU0238689110","","USD","Apple Inc","0.030349","2021-11-30"
"LU0238689110","","USD","Alphabet Inc Class C","0.027962","2021-11-30"
"LU0238689110","","USD","Amazon.com Inc","0.021188","2021-11-30"
"LU0238689110","","USD","UnitedHealth Group Inc","0.016547","2021-11-30"
"LU0238689110","","USD","Bank of America Corp","0.013578","2021-11-30"
"LU0238689110","","USD","Johnson & Johnson","0.013274","2021-11-30"
"LU0238689110","DE0007236101","EUR","Siemens AG","0.012515","2021-11-30"
"LU0238689110","","USD","NextEra Energy Inc","0.011728","2021-11-30"
"LU0238689110","","CAD","Enbridge Inc","0.011430","2021-11-30"
"LU0256840447","NL0010273215","EUR","ASML Holding NV","0.094422","2021-10-31"
"LU0256840447","FR0000121014","EUR","LVMH Moet Hennessy Louis Vuitton SE","0.067567","2021-10-31"
"LU0256840447","IE0004927939","EUR","Kingspan Group PLC","0.044599","2021-10-31"
"LU0256840447","FR0000120321","EUR","L'Oreal SA","0.036616","2021-10-31"
"LU0256840447","DE0006231004","EUR","Infineon Technologies AG","0.034810","2021-10-31"
"LU0256840447","DE0006452907","EUR","Nemetschek SE","0.032979","2021-10-31"
"LU0256840447","DE000A1EWWW0","EUR","adidas AG","0.032426","2021-10-31"
"LU0256840447","FR0014003TT8","EUR","Dassault Systemes SE","0.032349","2021-10-31"
"LU0256840447","FR0014000MR3","EUR","Eurofins Scientific SE","0.030190","2021-10-31"
"LU0256840447","DE000ZAL1111","EUR","Zalando SE","0.029766","2021-10-31"
"LU0344579056","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%","0.017154","2021-11-30"
"LU0344579056","","USD","HCA Inc. 5.375%","0.014228","2021-11-30"
"LU0344579056","","USD","DISH DBS Corporation 5.875%","0.012708","2021-11-30"
"LU0344579056","","USD","United States Treasury Bills 0%","0.012652","2021-11-30"
"LU0344579056","","USD","T-Mobile US, Inc. 7.625%","0.011272","2021-11-30"
"LU0344579056","","USD","Sprint Capital Corporation 8.75%","0.010806","2021-11-30"
"LU0344579056","","USD","HCA Inc. 5.875%","0.010164","2021-11-30"
"LU0344579056","","USD","Tenet Healthcare Corporation 4.875%","0.009697","2021-11-30"
"LU0344579056","","USD","Centene Corporation 4.625%","0.007346","2021-11-30"
"LU0344579056","","USD","VICI Properties Inc Ordinary Shares","0.006744","2021-11-30"
"LU0348784397","JP3979200007","JPY","Lasertec Corp","0.072208","2021-10-31"
"LU0348784397","NZMFTE0001S9","NZD","Mainfreight Ltd","0.067762","2021-10-31"
"LU0348784397","","TWD","Alchip Technologies Ltd","0.053780","2021-10-31"
"LU0348784397","KR7098460009","KRW","Koh Young Technology Inc","0.038846","2021-10-31"
"LU0348784397","TW0005269005","TWD","Asmedia Technology Inc","0.032458","2021-10-31"
"LU0348784397","TW0005274005","TWD","Aspeed Technology Inc","0.027425","2021-10-31"
"LU0348784397","JP3633400001","JPY","Toyota Motor Corp","0.023980","2021-10-31"
"LU0348784397","TH0148A10Z14","THB","Banpu PCL","0.023697","2021-10-31"
"LU0348784397","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","0.022287","2021-10-31"
"LU0348784397","","HKD","CK Asset Holdings Ltd","0.022024","2021-10-31"
"LU0348814723","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.094285","2021-10-31"
"LU0348814723","","HKD","Tencent Holdings Ltd","0.078523","2021-10-31"
"LU0348814723","","USD","Alibaba Group Holding Ltd ADR","0.066224","2021-10-31"
"LU0348814723","","USD","HDFC Bank Ltd ADR","0.057811","2021-10-31"
"LU0348814723","INE002A01018","INR","Reliance Industries Ltd","0.041541","2021-10-31"
"LU0348814723","HK0000069689","HKD","AIA Group Ltd","0.040032","2021-10-31"
"LU0348814723","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.034897","2021-10-31"
"LU0348814723","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","0.030762","2021-10-31"
"LU0348814723","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.029783","2021-10-31"
"LU0348814723","SG1T75931496","SGD","Singapore Telecommunications Ltd","0.025242","2021-10-31"
"LU0348816934","TW0002330008","TWD","Taiwan Semiconductor Manufacturing Co Ltd","0.094285","2021-10-31"
"LU0348816934","","HKD","Tencent Holdings Ltd","0.078523","2021-10-31"
"LU0348816934","","USD","Alibaba Group Holding Ltd ADR","0.066224","2021-10-31"
"LU0348816934","","USD","HDFC Bank Ltd ADR","0.057811","2021-10-31"
"LU0348816934","INE002A01018","INR","Reliance Industries Ltd","0.041541","2021-10-31"
"LU0348816934","HK0000069689","HKD","AIA Group Ltd","0.040032","2021-10-31"
"LU0348816934","CNE0000018R8","CNY","Kweichow Moutai Co Ltd","0.034897","2021-10-31"
"LU0348816934","","","COST OF CURRENCY (CASH) 912000000USD 912000000USD","0.030762","2021-10-31"
"LU0348816934","HK0388045442","HKD","Hong Kong Exchanges and Clearing Ltd","0.029783","2021-10-31"
"LU0348816934","SG1T75931496","SGD","Singapore Telecommunications Ltd","0.025242","2021-10-31"
"LU0356780857","","USD","CCO Holdings, LLC/ CCO Holdings Capital Corp. 5.125%","0.017154","2021-11-30"
"LU0356780857","","USD","HCA Inc. 5.375%","0.014228","2021-11-30"
"LU0356780857","","USD","DISH DBS Corporation 5.875%","0.012708","2021-11-30"
"LU0356780857","","USD","United States Treasury Bills 0%","0.012652","2021-11-30"
"LU0356780857","","USD","T-Mobile US, Inc. 7.625%","0.011272","2021-11-30"
"LU0356780857","","USD","Sprint Capital Corporation 8.75%","0.010806","2021-11-30"
"LU0356780857","","USD","HCA Inc. 5.875%","0.010164","2021-11-30"
"LU0356780857","","USD","Tenet Healthcare Corporation 4.875%","0.009697","2021-11-30"
"LU0356780857","","USD","Centene Corporation 4.625%","0.007346","2021-11-30"
